"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Ilmanpaineen keskiarvo [hPa]","Tunnin sademäärä [mm]","Kovin puuska [m/s]","Tuulen suunnan keskiarvo [°]","Kovin keskituulen nopeus [m/s]","Keskituulen nopeus [m/s]","Suhteellisen kosteuden keskiarvo [%]","Alin lämpötila [°C]","Ylin lämpötila [°C]","Lämpötilan keskiarvo [°C]"
"Jyväskylä lentoasema","2024","4","5","12:00","-","0","-","-","-","-","51","-3.3","-2.4","-2.7"
"Jyväskylä lentoasema","2024","4","5","13:00","-","0","-","-","-","-","53","-3.1","-2.6","-2.8"
"Jyväskylä lentoasema","2024","4","5","14:00","-","0","-","-","-","-","56","-3.1","-2.4","-2.7"
"Jyväskylä lentoasema","2024","4","5","15:00","-","0","-","-","-","-","69","-3.8","-2.9","-3.5"
"Jyväskylä lentoasema","2024","4","5","16:00","-","0","-","-","-","-","76","-4.3","-3.7","-4"
"Jyväskylä lentoasema","2024","4","5","17:00","-","0","-","-","-","-","82","-4.4","-4.2","-4.3"
"Jyväskylä lentoasema","2024","4","5","18:00","-","0","-","-","-","-","82","-4.4","-4.3","-4.4"
"Jyväskylä lentoasema","2024","4","5","19:00","-","0","-","-","-","-","85","-4.5","-4.3","-4.4"
"Jyväskylä lentoasema","2024","4","5","20:00","-","0","-","-","-","-","86","-4.6","-4.5","-4.5"
"Jyväskylä lentoasema","2024","4","5","21:00","-","0","-","-","-","-","87","-4.7","-4.6","-4.6"
"Jyväskylä lentoasema","2024","4","5","22:00","-","0","-","-","-","-","88","-4.7","-4.6","-4.6"
"Jyväskylä lentoasema","2024","4","5","23:00","-","0","-","-","-","-","89","-4.6","-4.5","-4.5"
"Jyväskylä lentoasema","2024","4","6","00:00","-","0","-","-","-","-","90","-4.5","-4.5","-4.5"
"Jyväskylä lentoasema","2024","4","6","01:00","-","0","-","-","-","-","91","-4.5","-4.4","-4.5"
"Jyväskylä lentoasema","2024","4","6","02:00","-","0","-","-","-","-","93","-4.5","-4.5","-4.5"
"Jyväskylä lentoasema","2024","4","6","03:00","-","0","-","-","-","-","96","-4.6","-4.5","-4.6"
"Jyväskylä lentoasema","2024","4","6","04:00","-","0","-","-","-","-","98","-4.6","-4.4","-4.5"
"Jyväskylä lentoasema","2024","4","6","05:00","-","0","-","-","-","-","98","-4.5","-4.2","-4.3"
"Jyväskylä lentoasema","2024","4","6","06:00","-","0","-","-","-","-","97","-4.2","-3.8","-4"
"Jyväskylä lentoasema","2024","4","6","07:00","-","0","-","-","-","-","91","-3.8","-3","-3.4"
"Jyväskylä lentoasema","2024","4","6","08:00","-","0","-","-","-","-","83","-3","-2.5","-2.8"
"Jyväskylä lentoasema","2024","4","6","09:00","-","0","-","-","-","-","81","-2.6","-2.4","-2.5"
"Jyväskylä lentoasema","2024","4","6","10:00","-","0","-","-","-","-","78","-2.4","-1.9","-2.2"
"Jyväskylä lentoasema","2024","4","6","11:00","-","0","-","-","-","-","74","-2.1","-1.6","-1.9"
"Jyväskylä lentoasema","2024","4","6","12:00","-","0","-","-","-","-","70","-1.8","-1.2","-1.5"
"Jyväskylä lentoasema","2024","4","6","13:00","-","0","-","-","-","-","68","-1.4","-0.7","-1"
"Jyväskylä lentoasema","2024","4","6","14:00","-","0","-","-","-","-","64","-0.9","-0.3","-0.5"
"Jyväskylä lentoasema","2024","4","6","15:00","-","0","-","-","-","-","62","-0.6","-0.1","-0.3"
"Jyväskylä lentoasema","2024","4","6","16:00","-","0","-","-","-","-","61","-1.2","0.2","-0.2"
"Jyväskylä lentoasema","2024","4","6","17:00","-","0","-","-","-","-","69","-2.6","-0.8","-1.9"
"Jyväskylä lentoasema","2024","4","6","18:00","-","0","-","-","-","-","71","-3.4","-1.7","-2.6"
"Jyväskylä lentoasema","2024","4","6","19:00","-","0","-","-","-","-","80","-5.3","-3.4","-4.5"
"Jyväskylä lentoasema","2024","4","6","20:00","-","0","-","-","-","-","86","-6.3","-5.2","-5.8"
"Jyväskylä lentoasema","2024","4","6","21:00","-","0","-","-","-","-","89","-7.9","-6.3","-7"
"Jyväskylä lentoasema","2024","4","6","22:00","-","0","-","-","-","-","93","-8.5","-7.7","-8.2"
"Jyväskylä lentoasema","2024","4","6","23:00","-","0","-","-","-","-","93","-9.3","-8","-8.8"
"Jyväskylä lentoasema","2024","4","7","00:00","-","0","-","-","-","-","92","-9.6","-9.2","-9.4"
"Jyväskylä lentoasema","2024","4","7","01:00","-","0","-","-","-","-","94","-9.3","-8.7","-9"
"Jyväskylä lentoasema","2024","4","7","02:00","-","0","-","-","-","-","92","-8.7","-8","-8.2"
"Jyväskylä lentoasema","2024","4","7","03:00","-","0","-","-","-","-","92","-8.1","-6.5","-7.5"
"Jyväskylä lentoasema","2024","4","7","04:00","-","0","-","-","-","-","90","-6.5","-5.5","-5.9"
"Jyväskylä lentoasema","2024","4","7","05:00","-","0","-","-","-","-","88","-5.5","-3.6","-4.7"
"Jyväskylä lentoasema","2024","4","7","06:00","-","0","-","-","-","-","87","-3.6","-2.4","-2.9"
"Jyväskylä lentoasema","2024","4","7","07:00","-","0.6","-","-","-","-","89","-2.4","-1.8","-2.1"
"Jyväskylä lentoasema","2024","4","7","08:00","-","1.1","-","-","-","-","94","-1.8","-1.1","-1.4"
"Jyväskylä lentoasema","2024","4","7","09:00","-","1.5","-","-","-","-","96","-1.1","-0.2","-0.6"
"Jyväskylä lentoasema","2024","4","7","10:00","-","2.6","-","-","-","-","97","-0.2","0.1","0"
"Jyväskylä lentoasema","2024","4","7","11:00","-","0.4","-","-","-","-","97","0.1","0.3","0.2"
"Jyväskylä lentoasema","2024","4","7","12:00","-","0.6","-","-","-","-","98","0.2","0.4","0.3"
"Jyväskylä lentoasema","2024","4","7","13:00","-","0.3","-","-","-","-","98","0.3","0.9","0.6"
"Jyväskylä lentoasema","2024","4","7","14:00","-","1.1","-","-","-","-","99","0.9","1.7","1.3"
"Jyväskylä lentoasema","2024","4","7","15:00","-","1.2","-","-","-","-","99","1.7","2.2","1.9"
"Jyväskylä lentoasema","2024","4","7","16:00","-","0.2","-","-","-","-","99","2.2","3.1","2.5"
"Jyväskylä lentoasema","2024","4","7","17:00","-","0.4","-","-","-","-","99","3.1","3.8","3.4"
"Jyväskylä lentoasema","2024","4","7","18:00","-","0.1","-","-","-","-","99","3.8","4.4","4.1"
"Jyväskylä lentoasema","2024","4","7","19:00","-","0","-","-","-","-","99","4.4","5.2","4.7"
"Jyväskylä lentoasema","2024","4","7","20:00","-","0","-","-","-","-","98","5.2","6.3","5.8"
"Jyväskylä lentoasema","2024","4","7","21:00","-","0","-","-","-","-","96","6.2","6.5","6.4"
"Jyväskylä lentoasema","2024","4","7","22:00","-","0","-","-","-","-","94","6.2","6.6","6.4"
"Jyväskylä lentoasema","2024","4","7","23:00","-","0","-","-","-","-","92","5.5","6.2","5.9"
"Jyväskylä lentoasema","2024","4","8","00:00","-","0","-","-","-","-","92","5.3","5.7","5.5"
"Jyväskylä lentoasema","2024","4","8","01:00","-","0","-","-","-","-","92","4.9","5.4","5.2"
"Jyväskylä lentoasema","2024","4","8","02:00","-","0","-","-","-","-","92","4.5","5","4.7"
"Jyväskylä lentoasema","2024","4","8","03:00","-","0","-","-","-","-","92","4.2","4.5","4.3"
"Jyväskylä lentoasema","2024","4","8","04:00","-","0","-","-","-","-","92","3.8","4.3","4"
"Jyväskylä lentoasema","2024","4","8","05:00","-","0","-","-","-","-","90","3.9","4.5","4.2"
"Jyväskylä lentoasema","2024","4","8","06:00","-","0","-","-","-","-","85","4.5","5.7","5.1"
"Jyväskylä lentoasema","2024","4","8","07:00","-","0","-","-","-","-","81","5.6","6.2","5.9"
"Jyväskylä lentoasema","2024","4","8","08:00","-","0","-","-","-","-","78","6.2","7.2","6.6"
"Jyväskylä lentoasema","2024","4","8","09:00","-","0","-","-","-","-","73","7.4","8.5","7.9"
"Jyväskylä lentoasema","2024","4","8","10:00","-","0","-","-","-","-","67","8.4","9.9","9.2"
"Jyväskylä lentoasema","2024","4","8","11:00","-","0","-","-","-","-","62","9.3","10.7","10"
"Jyväskylä lentoasema","2024","4","8","12:00","-","0","-","-","-","-","66","8.7","9.6","9.1"
"Jyväskylä lentoasema","2024","4","8","13:00","-","0","-","-","-","-","64","9.5","10.3","9.8"
"Jyväskylä lentoasema","2024","4","8","14:00","-","0.1","-","-","-","-","75","8.6","9.6","8.9"
"Jyväskylä lentoasema","2024","4","8","15:00","-","0.1","-","-","-","-","85","7.7","8.6","8.2"
"Jyväskylä lentoasema","2024","4","8","16:00","-","0","-","-","-","-","91","7.5","8","7.7"
"Jyväskylä lentoasema","2024","4","8","17:00","-","0","-","-","-","-","87","7.2","8.1","7.7"
"Jyväskylä lentoasema","2024","4","8","18:00","-","0","-","-","-","-","87","6.8","7.3","7.1"
"Jyväskylä lentoasema","2024","4","8","19:00","-","0","-","-","-","-","90","5.8","6.8","6.3"
"Jyväskylä lentoasema","2024","4","8","20:00","-","0","-","-","-","-","94","4.3","6.2","5.2"
"Jyväskylä lentoasema","2024","4","8","21:00","-","0","-","-","-","-","97","3.1","4.5","3.9"
"Jyväskylä lentoasema","2024","4","8","22:00","-","0","-","-","-","-","99","2.1","3.4","2.8"
"Jyväskylä lentoasema","2024","4","8","23:00","-","0","-","-","-","-","99","0.6","3.4","2.5"
"Jyväskylä lentoasema","2024","4","9","00:00","-","0","-","-","-","-","99","0.1","1.2","0.6"
"Jyväskylä lentoasema","2024","4","9","01:00","-","0","-","-","-","-","100","0.1","2.2","1.4"
"Jyväskylä lentoasema","2024","4","9","02:00","-","0","-","-","-","-","100","1.1","2.3","1.5"
"Jyväskylä lentoasema","2024","4","9","03:00","-","0","-","-","-","-","100","0.5","1.4","1"
"Jyväskylä lentoasema","2024","4","9","04:00","-","0","-","-","-","-","100","0.4","0.8","0.6"
"Jyväskylä lentoasema","2024","4","9","05:00","-","0","-","-","-","-","100","0.4","1","0.7"
"Jyväskylä lentoasema","2024","4","9","06:00","-","0","-","-","-","-","100","0.8","2","1.4"
"Jyväskylä lentoasema","2024","4","9","07:00","-","0","-","-","-","-","100","1.9","4","3"
"Jyväskylä lentoasema","2024","4","9","08:00","-","0","-","-","-","-","99","3.5","4.6","3.9"
"Jyväskylä lentoasema","2024","4","9","09:00","-","0","-","-","-","-","89","4.6","7.7","6.2"
"Jyväskylä lentoasema","2024","4","9","10:00","-","0","-","-","-","-","76","7.4","9.9","8.3"
"Jyväskylä lentoasema","2024","4","9","11:00","-","0","-","-","-","-","66","9.4","11","10.2"
"Jyväskylä lentoasema","2024","4","9","12:00","-","0","-","-","-","-","56","10.3","12.6","11.8"
"Jyväskylä lentoasema","2024","4","9","13:00","-","0","-","-","-","-","54","11.9","13.2","12.6"
"Jyväskylä lentoasema","2024","4","9","14:00","-","0","-","-","-","-","50","12.6","13.8","13.1"
"Jyväskylä lentoasema","2024","4","9","15:00","-","0","-","-","-","-","49","12.8","14.3","13.4"
"Jyväskylä lentoasema","2024","4","9","16:00","-","0","-","-","-","-","58","11","12.8","11.9"
"Jyväskylä lentoasema","2024","4","9","17:00","-","0","-","-","-","-","66","9","11.2","10.1"
"Jyväskylä lentoasema","2024","4","9","18:00","-","0","-","-","-","-","78","6.5","9.5","7.5"
"Jyväskylä lentoasema","2024","4","9","19:00","-","0","-","-","-","-","88","3.2","6.3","4.8"
"Jyväskylä lentoasema","2024","4","9","20:00","-","0","-","-","-","-","95","2.7","3.4","3.2"
"Jyväskylä lentoasema","2024","4","9","21:00","-","0","-","-","-","-","95","1.5","3.1","2.2"
"Jyväskylä lentoasema","2024","4","9","22:00","-","0","-","-","-","-","96","0.8","1.7","1.2"
"Jyväskylä lentoasema","2024","4","9","23:00","-","0","-","-","-","-","97","0.2","1","0.6"
"Jyväskylä lentoasema","2024","4","10","00:00","-","0","-","-","-","-","98","-0.7","0.3","0"
"Jyväskylä lentoasema","2024","4","10","01:00","-","0","-","-","-","-","98","0.1","0.8","0.4"
"Jyväskylä lentoasema","2024","4","10","02:00","-","0","-","-","-","-","99","-0.4","0.8","0.4"
"Jyväskylä lentoasema","2024","4","10","03:00","-","0","-","-","-","-","99","-0.4","0.8","0.3"
"Jyväskylä lentoasema","2024","4","10","04:00","-","0","-","-","-","-","100","-0.3","0.9","0.5"
"Jyväskylä lentoasema","2024","4","10","05:00","-","0","-","-","-","-","100","0.3","1.8","0.8"
"Jyväskylä lentoasema","2024","4","10","06:00","-","0","-","-","-","-","100","1.9","3.3","2.7"
"Jyväskylä lentoasema","2024","4","10","07:00","-","0","-","-","-","-","100","2.6","5.4","4"
"Jyväskylä lentoasema","2024","4","10","08:00","-","0","-","-","-","-","91","5.4","7.7","6.7"
"Jyväskylä lentoasema","2024","4","10","09:00","-","0","-","-","-","-","83","7.7","9.7","8.5"
"Jyväskylä lentoasema","2024","4","10","10:00","-","0","-","-","-","-","79","9.6","11.8","10.6"
"Jyväskylä lentoasema","2024","4","10","11:00","-","0","-","-","-","-","74","11.6","12.5","12.1"
"Jyväskylä lentoasema","2024","4","10","12:00","-","0","-","-","-","-","76","11.7","12.6","12.2"
"Jyväskylä lentoasema","2024","4","10","13:00","-","0","-","-","-","-","80","10.9","11.7","11.3"
"Jyväskylä lentoasema","2024","4","10","14:00","-","0","-","-","-","-","80","10.6","12.7","11.7"
"Jyväskylä lentoasema","2024","4","10","15:00","-","0","-","-","-","-","70","10.7","12.3","11.4"
"Jyväskylä lentoasema","2024","4","10","16:00","-","0","-","-","-","-","66","9.8","10.6","10.2"
"Jyväskylä lentoasema","2024","4","10","17:00","-","0","-","-","-","-","71","8.2","9.8","9.2"
"Jyväskylä lentoasema","2024","4","10","18:00","-","0","-","-","-","-","68","9","9.3","9.1"
"Jyväskylä lentoasema","2024","4","10","19:00","-","0","-","-","-","-","70","8.2","9","8.4"
"Jyväskylä lentoasema","2024","4","10","20:00","-","0","-","-","-","-","75","7.4","8.2","7.7"
"Jyväskylä lentoasema","2024","4","10","21:00","-","0","-","-","-","-","80","6.7","7.4","6.9"
"Jyväskylä lentoasema","2024","4","10","22:00","-","0.2","-","-","-","-","88","5.3","6.9","5.9"
"Jyväskylä lentoasema","2024","4","10","23:00","-","0.3","-","-","-","-","93","4.9","5.4","5.2"
"Jyväskylä lentoasema","2024","4","11","00:00","-","0.2","-","-","-","-","95","4.6","4.9","4.7"
"Jyväskylä lentoasema","2024","4","11","01:00","-","0","-","-","-","-","94","4.4","4.7","4.6"
"Jyväskylä lentoasema","2024","4","11","02:00","-","0.1","-","-","-","-","92","3.5","4.4","4"
"Jyväskylä lentoasema","2024","4","11","03:00","-","0","-","-","-","-","88","3","3.5","3.3"
"Jyväskylä lentoasema","2024","4","11","04:00","-","0","-","-","-","-","87","2.8","3.1","2.9"
"Jyväskylä lentoasema","2024","4","11","05:00","-","0","-","-","-","-","82","2.9","3.9","3.5"
"Jyväskylä lentoasema","2024","4","11","06:00","-","0","-","-","-","-","75","3.9","5","4.5"
"Jyväskylä lentoasema","2024","4","11","07:00","-","0","-","-","-","-","66","5","6.2","5.6"
"Jyväskylä lentoasema","2024","4","11","08:00","-","0","-","-","-","-","59","6.2","7.2","6.7"
"Jyväskylä lentoasema","2024","4","11","09:00","-","0","-","-","-","-","54","7","8","7.5"
"Jyväskylä lentoasema","2024","4","11","10:00","-","0","-","-","-","-","49","7.9","8.9","8.3"
"Jyväskylä lentoasema","2024","4","11","11:00","-","0","-","-","-","-","44","8.7","9.9","9.3"
"Jyväskylä lentoasema","2024","4","11","12:00","-","0","-","-","-","-","41","9.7","10.6","10"
"Jyväskylä lentoasema","2024","4","11","13:00","-","0","-","-","-","-","41","9.9","10.8","10.3"
"Jyväskylä lentoasema","2024","4","11","14:00","-","0","-","-","-","-","44","9.5","10.2","9.9"
"Jyväskylä lentoasema","2024","4","11","15:00","-","0","-","-","-","-","45","8.3","9.8","9.1"
"Jyväskylä lentoasema","2024","4","11","16:00","-","0","-","-","-","-","54","6.8","8.3","7.8"
"Jyväskylä lentoasema","2024","4","11","17:00","-","0","-","-","-","-","79","4.5","6.7","5.4"
"Jyväskylä lentoasema","2024","4","11","18:00","-","0.3","-","-","-","-","92","3.4","4.6","3.9"
"Jyväskylä lentoasema","2024","4","11","19:00","-","0.8","-","-","-","-","98","3.1","3.6","3.4"
"Jyväskylä lentoasema","2024","4","11","20:00","-","0.9","-","-","-","-","97","3.1","3.6","3.4"
"Jyväskylä lentoasema","2024","4","11","21:00","-","1.1","-","-","-","-","97","2.6","3.1","2.9"
"Jyväskylä lentoasema","2024","4","11","22:00","-","0.5","-","-","-","-","99","2.5","2.8","2.7"
"Jyväskylä lentoasema","2024","4","11","23:00","-","0.6","-","-","-","-","99","2.3","2.7","2.5"
"Jyväskylä lentoasema","2024","4","12","00:00","-","0.2","-","-","-","-","99","2.4","3","2.7"
"Jyväskylä lentoasema","2024","4","12","01:00","-","0","-","-","-","-","97","3","3.3","3.1"
"Jyväskylä lentoasema","2024","4","12","02:00","-","0","-","-","-","-","96","2.7","3.1","2.9"
"Jyväskylä lentoasema","2024","4","12","03:00","-","0","-","-","-","-","95","2.4","2.8","2.6"
"Jyväskylä lentoasema","2024","4","12","04:00","-","0","-","-","-","-","95","2.2","2.4","2.3"
"Jyväskylä lentoasema","2024","4","12","05:00","-","0","-","-","-","-","95","2.2","2.6","2.4"
"Jyväskylä lentoasema","2024","4","12","06:00","-","0","-","-","-","-","93","2.5","3.1","2.7"
"Jyväskylä lentoasema","2024","4","12","07:00","-","0","-","-","-","-","87","3","3.6","3.3"
"Jyväskylä lentoasema","2024","4","12","08:00","-","0","-","-","-","-","77","3.6","4.8","4.1"
"Jyväskylä lentoasema","2024","4","12","09:00","-","0","-","-","-","-","66","4.8","5.7","5.1"
"Jyväskylä lentoasema","2024","4","12","10:00","-","0","-","-","-","-","59","5.5","7","6.2"
"Jyväskylä lentoasema","2024","4","12","11:00","-","0","-","-","-","-","54","6.4","7.6","7"
"Jyväskylä lentoasema","2024","4","12","12:00","-","0","-","-","-","-","50","7.4","8.6","8"
"Jyväskylä lentoasema","2024","4","12","13:00","-","0","-","-","-","-","49","8","9","8.5"
"Jyväskylä lentoasema","2024","4","12","14:00","-","0","-","-","-","-","47","8.6","9.3","8.9"
"Jyväskylä lentoasema","2024","4","12","15:00","-","0","-","-","-","-","44","8.9","9.5","9.2"
"Jyväskylä lentoasema","2024","4","12","16:00","-","0","-","-","-","-","42","9","9.8","9.4"
"Jyväskylä lentoasema","2024","4","12","17:00","-","0","-","-","-","-","46","6.2","9.2","8.1"
"Jyväskylä lentoasema","2024","4","12","18:00","-","0","-","-","-","-","56","4.9","6.5","5.5"
"Jyväskylä lentoasema","2024","4","12","19:00","-","0","-","-","-","-","63","1.7","5","3.6"
"Jyväskylä lentoasema","2024","4","12","20:00","-","0","-","-","-","-","79","0","1.8","0.7"
"Jyväskylä lentoasema","2024","4","12","21:00","-","0","-","-","-","-","86","-0.9","0.1","-0.6"
"Jyväskylä lentoasema","2024","4","12","22:00","-","0","-","-","-","-","88","-1.7","-0.9","-1.2"
"Jyväskylä lentoasema","2024","4","12","23:00","-","0","-","-","-","-","92","-1.9","-1.3","-1.7"
"Jyväskylä lentoasema","2024","4","13","00:00","-","0","-","-","-","-","91","-1.6","-1.2","-1.5"
"Jyväskylä lentoasema","2024","4","13","01:00","-","0","-","-","-","-","93","-1.9","-1.3","-1.8"
"Jyväskylä lentoasema","2024","4","13","02:00","-","0","-","-","-","-","94","-2.1","-1.8","-1.9"
"Jyväskylä lentoasema","2024","4","13","03:00","-","0","-","-","-","-","93","-3","-1.5","-2.2"
"Jyväskylä lentoasema","2024","4","13","04:00","-","0","-","-","-","-","95","-2.9","-1.7","-2.3"
"Jyväskylä lentoasema","2024","4","13","05:00","-","0","-","-","-","-","88","-2","1.6","-0.3"
"Jyväskylä lentoasema","2024","4","13","06:00","-","0","-","-","-","-","79","1.7","4.5","3.1"
"Jyväskylä lentoasema","2024","4","13","07:00","-","0","-","-","-","-","78","4.5","6.4","5.7"
"Jyväskylä lentoasema","2024","4","13","08:00","-","0","-","-","-","-","79","5.5","7.5","6.5"
"Jyväskylä lentoasema","2024","4","13","09:00","-","0","-","-","-","-","77","6.2","7.7","6.8"
"Jyväskylä lentoasema","2024","4","13","10:00","-","0","-","-","-","-","71","7","9.7","8.4"
"Jyväskylä lentoasema","2024","4","13","11:00","-","0","-","-","-","-","64","9.7","10.8","10.3"
"Jyväskylä lentoasema","2024","4","13","12:00","-","0","-","-","-","-","58","10.4","11.6","10.9"
"Jyväskylä lentoasema","2024","4","13","13:00","-","0","-","-","-","-","54","11.4","12.9","12.1"
"Jyväskylä lentoasema","2024","4","13","14:00","-","0","-","-","-","-","53","12.4","13.1","12.8"
"Jyväskylä lentoasema","2024","4","13","15:00","-","0","-","-","-","-","52","12","13.5","13"
"Jyväskylä lentoasema","2024","4","13","16:00","-","0","-","-","-","-","57","11.5","13.3","12.3"
"Jyväskylä lentoasema","2024","4","13","17:00","-","0","-","-","-","-","66","10","11.7","11.1"
"Jyväskylä lentoasema","2024","4","13","18:00","-","0","-","-","-","-","75","8.7","9.9","9.3"
"Jyväskylä lentoasema","2024","4","13","19:00","-","0","-","-","-","-","80","7.9","8.7","8.3"
"Jyväskylä lentoasema","2024","4","13","20:00","-","0","-","-","-","-","90","6.6","7.9","7.2"
"Jyväskylä lentoasema","2024","4","13","21:00","-","0.2","-","-","-","-","95","6","6.6","6.3"
"Jyväskylä lentoasema","2024","4","13","22:00","-","0","-","-","-","-","97","5.7","6.1","5.9"
"Jyväskylä lentoasema","2024","4","13","23:00","-","0","-","-","-","-","98","5.7","5.8","5.8"
"Jyväskylä lentoasema","2024","4","14","00:00","-","0","-","-","-","-","95","5.6","5.8","5.7"
"Jyväskylä lentoasema","2024","4","14","01:00","-","0","-","-","-","-","91","5.1","5.7","5.4"
