"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Lämpötilan keskiarvo [°C]","Ylin lämpötila [°C]","Alin lämpötila [°C]","Keskituulen nopeus [m/s]","Suhteellisen kosteuden keskiarvo [%]","Kovin keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]","Kovin puuska [m/s]","Tunnin sademäärä [mm]","Ilmanpaineen keskiarvo [hPa]"
"Jyväskylä lentoasema","2024","4","14","11:00","9.9","10.7","9.4","-","60","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","12:00","10.9","11.9","10.3","-","50","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","13:00","11.1","11.5","10.7","-","53","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","14:00","11","11.3","10.4","-","52","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","15:00","11.3","11.7","11","-","46","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","16:00","10.9","11.3","10.7","-","43","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","17:00","9.8","10.7","8.8","-","46","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","18:00","7.4","8.9","5.4","-","56","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","19:00","5","5.4","4.6","-","65","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","20:00","4.5","5","3.5","-","71","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","21:00","3.1","3.8","2.7","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","22:00","2","3.3","0.8","-","87","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","14","23:00","1.1","1.5","0.7","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","00:00","1.1","1.9","0.5","-","89","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","01:00","2","2.4","1.4","-","81","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","02:00","2.3","2.5","2","-","79","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","03:00","2.3","2.6","2","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","04:00","2.4","2.6","2.2","-","85","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","05:00","2.7","3","2.2","-","87","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","06:00","3.2","3.6","3","-","87","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","07:00","4.5","5.2","3.6","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","08:00","4.9","5.3","4.5","-","78","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","09:00","4.9","5.2","4.5","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","10:00","4.6","5.1","4.2","-","83","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","11:00","5.4","6.5","4.5","-","75","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","12:00","6.8","7.5","6.2","-","66","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","13:00","6.4","6.9","6","-","67","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","14:00","6","6.5","5.7","-","68","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","15:00","5.6","5.9","5","-","69","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","16:00","4.6","5.2","4.3","-","76","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","17:00","3.9","4.3","3.6","-","81","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","18:00","3.3","3.6","3.1","-","86","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","19:00","3","3.1","2.9","-","89","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","20:00","2.8","2.9","2.7","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","21:00","2.7","2.8","2.6","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","22:00","2.3","2.6","2.2","-","95","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","15","23:00","2.3","2.4","2.1","-","96","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","00:00","2.4","2.6","2.3","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","01:00","2.1","2.4","1.9","-","94","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","02:00","1.8","2","1.7","-","94","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","03:00","1.6","1.9","0.8","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","04:00","0.7","1.4","0.3","-","95","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","05:00","1.7","2","1.4","-","92","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","06:00","2","2.1","1.9","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","07:00","2.5","2.9","2","-","89","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","08:00","3.5","4.2","2.7","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","09:00","4.6","5","4","-","73","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","10:00","4.9","5.7","4.5","-","72","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","11:00","5","5.5","4.6","-","73","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","12:00","5","5.8","4.1","-","76","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","13:00","4.6","5.4","3.8","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","14:00","4.5","5.1","4.1","-","77","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","15:00","4.1","4.3","3.9","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","16:00","4.1","4.3","3.9","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","17:00","4","4.2","3.7","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","18:00","3.5","3.7","3.2","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","19:00","3","3.3","2.7","-","87","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","20:00","2.2","2.7","1.6","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","21:00","1.4","1.7","1.2","-","94","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","22:00","0.8","1.2","0.5","-","94","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","16","23:00","0.5","0.6","0.4","-","95","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","00:00","0.3","0.5","0.1","-","92","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","01:00","-0.2","0.1","-0.5","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","02:00","-0.5","-0.4","-0.7","-","89","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","03:00","-1.1","-0.7","-1.5","-","90","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","04:00","-1.6","-1.4","-1.8","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","05:00","-1.9","-1.8","-2.1","-","90","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","06:00","-2.1","-1.8","-2.2","-","87","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","07:00","-2.1","-1.9","-2.3","-","83","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","08:00","-2.2","-1.9","-2.3","-","76","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","09:00","-1.7","-1.3","-2.2","-","69","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","10:00","-1.6","-1.1","-1.9","-","70","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","11:00","-1.4","-0.6","-1.8","-","67","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","12:00","-1.3","-0.7","-1.8","-","70","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","13:00","-1.6","-1","-2","-","74","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","14:00","-1.7","-1.2","-2","-","75","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","15:00","-1.9","-1.8","-2.2","-","78","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","16:00","-2.2","-1.9","-2.3","-","85","-","-","-","0.2","-"
"Jyväskylä lentoasema","2024","4","17","17:00","-2.2","-2.1","-2.3","-","85","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","4","17","18:00","-2.5","-2.4","-2.7","-","86","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","19:00","-2.9","-2.7","-3.1","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","20:00","-3.1","-3","-3.2","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","21:00","-3","-2.9","-3.1","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","22:00","-3","-2.7","-3.2","-","94","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","17","23:00","-3.6","-3","-4.2","-","95","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","00:00","-4.5","-4.2","-4.9","-","98","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","01:00","-5","-4.3","-5.7","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","02:00","-5.3","-4.8","-5.8","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","03:00","-6","-5.4","-6.7","-","78","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","04:00","-6.1","-5.6","-6.7","-","78","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","05:00","-5","-4.5","-5.6","-","73","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","06:00","-4.1","-3.8","-4.5","-","67","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","07:00","-3.5","-2.8","-4","-","63","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","08:00","-2.2","-1.6","-2.8","-","58","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","09:00","-1.4","-0.8","-2.1","-","53","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","10:00","-0.8","-0.2","-1.4","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","11:00","-0.2","0.7","-0.8","-","47","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","12:00","0.5","1.1","-0.1","-","45","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","13:00","0.8","1.4","0.4","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","14:00","0.9","1.5","0.3","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","15:00","1","1.4","0.5","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","16:00","0.6","1","0.4","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","17:00","0.1","0.6","-0.3","-","46","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","18:00","-1","-0.3","-1.7","-","51","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","19:00","-2.4","-1.6","-3.5","-","57","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","20:00","-3.3","-2.8","-3.7","-","63","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","21:00","-3.7","-3","-4.4","-","67","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","22:00","-4.9","-4.4","-5.7","-","75","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","18","23:00","-5.8","-5.4","-6.3","-","78","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","00:00","-6.5","-6.1","-6.8","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","01:00","-6.9","-6.4","-7.3","-","81","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","02:00","-6.4","-6.2","-6.7","-","77","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","03:00","-6.8","-6.4","-7.4","-","79","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","04:00","-6.3","-6","-6.7","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","05:00","-5.5","-4.7","-6","-","76","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","06:00","-4.6","-4.1","-5.2","-","68","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","07:00","-4.4","-4.1","-4.7","-","65","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","08:00","-4.6","-4.2","-4.7","-","66","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","09:00","-4","-3.6","-4.6","-","63","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","10:00","-3.1","-1.8","-3.8","-","60","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","11:00","-2.6","-1.9","-3.1","-","57","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","12:00","-3.1","-2.7","-3.4","-","59","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","13:00","-3.1","-2.7","-3.4","-","60","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","14:00","-2.8","-2.3","-3.2","-","60","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","15:00","-2.4","-2.2","-2.6","-","59","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","16:00","-2.2","-2.1","-2.4","-","58","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","17:00","-2.4","-2.3","-2.6","-","59","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","18:00","-2.7","-2.5","-2.8","-","61","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","19:00","-3.2","-2.8","-3.4","-","70","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","20:00","-3.2","-2.9","-4","-","67","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","19","21:00","-4.7","-4.1","-4.9","-","87","-","-","-","0.3","-"
"Jyväskylä lentoasema","2024","4","19","22:00","-5","-4.9","-5.1","-","89","-","-","-","0.3","-"
"Jyväskylä lentoasema","2024","4","19","23:00","-5.5","-5.1","-5.8","-","88","-","-","-","0.3","-"
"Jyväskylä lentoasema","2024","4","20","00:00","-5.9","-5.7","-6.2","-","88","-","-","-","0.4","-"
"Jyväskylä lentoasema","2024","4","20","01:00","-6.2","-6.1","-6.3","-","87","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","4","20","02:00","-6.7","-6.3","-7","-","84","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","03:00","-7.1","-7","-7.2","-","88","-","-","-","0.2","-"
"Jyväskylä lentoasema","2024","4","20","04:00","-7.2","-7.1","-7.2","-","87","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","05:00","-7.2","-7.1","-7.3","-","87","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","4","20","06:00","-7","-6.8","-7.2","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","07:00","-6.6","-6.3","-6.8","-","77","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","08:00","-6.5","-6.2","-6.8","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","09:00","-6.4","-6.3","-6.6","-","83","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","10:00","-6","-5.7","-6.4","-","81","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","11:00","-5.8","-5.7","-6.1","-","79","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","12:00","-5.9","-5.7","-6.2","-","80","-","-","-","0.2","-"
"Jyväskylä lentoasema","2024","4","20","13:00","-5.6","-5.3","-5.9","-","81","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","4","20","14:00","-5.3","-5.1","-5.6","-","77","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","4","20","15:00","-5.3","-5.1","-5.4","-","78","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","16:00","-5.3","-5.1","-5.4","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","17:00","-5.5","-5.1","-5.7","-","85","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","4","20","18:00","-5.8","-5.7","-5.8","-","88","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","19:00","-6","-5.8","-6.1","-","89","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","4","20","20:00","-6.1","-6","-6.4","-","91","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","4","20","21:00","-6.4","-6.2","-6.8","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","22:00","-6.8","-6.5","-7.5","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","20","23:00","-7.8","-7","-8.1","-","92","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","00:00","-7.8","-7.4","-8.5","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","01:00","-8.2","-8","-8.6","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","02:00","-8.8","-8.1","-9.4","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","03:00","-8.9","-8.5","-9.7","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","04:00","-9.1","-8.8","-9.4","-","92","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","05:00","-8.4","-7.7","-8.9","-","88","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","06:00","-6.9","-6.2","-8.6","-","86","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","07:00","-5.7","-5.3","-6.3","-","81","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","08:00","-4.7","-4.3","-5.3","-","75","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","09:00","-4.6","-4.4","-4.7","-","72","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","10:00","-3.8","-3.3","-4.4","-","64","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","11:00","-3.6","-2.9","-3.8","-","66","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","12:00","-3.3","-3","-3.6","-","65","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","13:00","-3","-2.9","-3.2","-","63","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","14:00","-3","-2.8","-3.2","-","67","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","15:00","-2.7","-2.1","-3.2","-","64","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","16:00","-2.8","-2.4","-3","-","64","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","17:00","-3","-2.5","-3.7","-","64","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","18:00","-4.6","-3.8","-5.4","-","70","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","19:00","-5","-4.3","-6.3","-","71","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","20:00","-6.5","-5.7","-6.9","-","77","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","21:00","-7.2","-6.5","-8.1","-","83","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","22:00","-8.2","-7.9","-8.6","-","86","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","21","23:00","-8.6","-7.8","-9.2","-","86","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","00:00","-9.8","-9.2","-10.2","-","88","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","01:00","-9.7","-9.1","-10.5","-","89","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","02:00","-9.8","-9","-10.3","-","90","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","03:00","-9","-8.7","-9.3","-","90","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","04:00","-8.5","-7.6","-9.1","-","89","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","05:00","-7","-6.3","-7.7","-","86","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","06:00","-5.2","-4.3","-6.3","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","07:00","-3.3","-2.3","-4.2","-","72","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","08:00","-2.2","-2","-2.4","-","70","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","09:00","-1.7","-0.8","-2.2","-","68","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","10:00","-0.8","-0.7","-1","-","64","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","11:00","-0.6","-0.4","-0.8","-","64","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","12:00","-0.4","-0.3","-0.5","-","66","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","13:00","-1","-0.5","-1.6","-","75","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","14:00","-2.1","-1.6","-2.5","-","84","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","15:00","-2.6","-2.5","-2.8","-","88","-","-","-","0.2","-"
"Jyväskylä lentoasema","2024","4","22","16:00","-3","-2.8","-3.2","-","90","-","-","-","0.2","-"
"Jyväskylä lentoasema","2024","4","22","17:00","-3.2","-3.1","-3.3","-","89","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","18:00","-3.3","-3.3","-3.4","-","88","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","19:00","-3.4","-3.3","-3.4","-","88","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","20:00","-3.4","-3.4","-3.5","-","90","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","21:00","-3.5","-3.4","-3.5","-","92","-","-","-","0","-"
"Jyväskylä lentoasema","2024","4","22","22:00","-3.3","-3","-3.5","-","91","-","-","-","0.3","-"
